Date,Region,Product,Salesperson,Units_Sold,Unit_Price,Category,Revenue,Cost,Profit,Year,Month,Month_Number
24/04/2024,East,Mobile,David,17,416,Electronics,7072,5488.588451,1583.41,2024,Apr,4
18/12/2024,East,Mobile,Charlie,15,472,Electronics,7080,4958.643012,2121.36,2024,Dec,12
6/07/2024,South,,Eva,11,644,Electronics,7084,4942.468164,2141.53,2024,Jul,7
22/01/2024,South,Laptop,Grace,5,1423,Electronics,7115,5749.332159,1365.67,2024,Jan,1
19/11/2024,South,Headphones,Frank,11,647,Accessories,7117,6330.567354,786.43,2024,Nov,11
9/01/2024,East,Headphones,David,7,1018,Accessories,7126,5232.266083,1893.73,2024,Jan,1
5/12/2024,West,Mobile,Charlie,10,716,Electronics,7160,4402.607089,2757.39,2024,Dec,12
15/07/2024,West,Headphones,Eva,11,651,Accessories,7161,6007.836149,1153.16,2024,Jul,7
22/02/2024,East,Smartwatch,David,10,717,Accessories,7170,5324.13135,1845.87,2024,Feb,2
22/07/2024,South,Smartwatch,Charlie,19,378,Accessories,7182,4862.542575,2319.46,2024,Jul,7
14/05/2024,North,Laptop,Bob,6,1201,Electronics,7206,6042.93435,1163.07,2024,May,5
20/12/2024,West,Mobile,Charlie,4,1802,Electronics,7208,4373.339322,2834.66,2024,Dec,12
7/03/2024,North,Tablet,Eva,5,1442,Electronics,7210,4624.56087,2585.44,2024,Mar,3
30/11/2024,East,Headphones,Frank,6,1202,Accessories,7212,4405.680771,2806.32,2024,Nov,11
14/01/2024,North,Smartwatch,Charlie,5,1443,Accessories,7215,5452.914975,1762.09,2024,Jan,1
24/05/2024,NORTH,Laptop,Charlie,16,451,Electronics,7216,5133.072115,2082.93,2024,May,5
11/06/2024,East,Camera,David,5,1444,Electronics,7220,4727.654545,2492.35,2024,Jun,6
17/03/2024,North,Printer,Frank,9,804,Office,7236,5701.076701,1534.92,2024,Mar,3
18/08/2024,North,Laptop,Hannah,5,1449,Electronics,7245,5254.572353,1990.43,2024,Aug,8
5/01/2024,South,Monitor,Alice,8,909,Office,7272,4734.795494,2537.20,2024,Jan,1
14/06/2024,East,Mobile,Bob,7,1039,Electronics,7273,5059.507042,2213.49,2024,Jun,6
9/12/2024,West,Laptop,Grace,7,1039,Electronics,7273,4786.661477,2486.34,2024,Dec,12
30/10/2024,North,Camera,Hannah,4,1825,Electronics,7300,4965.727288,2334.27,2024,Oct,10
22/04/2024,East,Camera,Grace,8,915,Electronics,7320,4720.797339,2599.20,2024,Apr,4
23/11/2024,West,Monitor,Grace,4,1831,Office,7324,6042.66543,1281.33,2024,Nov,11
31/10/2024,West,Camera,Hannah,18,407,Electronics,7326,4885.962056,2440.04,2024,Oct,10
21/01/2024,North,Printer,Hannah,16,458,Office,7328,4569.414828,2758.59,2024,Jan,1
6/06/2024,North,Headphones,Hannah,7,1047,Accessories,7329,5531.0361,1797.96,2024,Jun,6
20/06/2024,,Headphones,Bob,11,667,Accessories,7337,4774.661118,2562.34,2024,Jun,6
11/08/2024,,Printer,David,13,565,Office,7345,5814.095028,1530.90,2024,Aug,8
11/02/2024,West,Monitor,Bob,13,566,Office,7358,6204.277498,1153.72,2024,Feb,2
31/12/2024,South,Camera,Frank,5,1472,Electronics,7360,6029.462665,1330.54,2024,Dec,12
24/03/2024,North,Printer,Bob,5,1474,Office,7370,6537.015081,832.98,2024,Mar,3
13/08/2024,West,Mobile,Alice,4,1846,Electronics,7384,6000.881112,1383.12,2024,Aug,8
13/12/2024,South,Headphones,Eva,7,1055,Accessories,7385,5500.720724,1884.28,2024,Dec,12
3/09/2024,North,Headphones,Frank,4,1855,Accessories,7420,4930.176107,2489.82,2024,Sep,9
7/11/2024,East,Mobile,Grace,12,619,Electronics,7428,6290.007263,1137.99,2024,Nov,11
26/05/2024,West,Printer,Frank,16,465,Office,7440,6294.194932,1145.81,2024,May,5
15/07/2024,South,Tablet,Charlie,19,392,Electronics,7448,6244.432028,1203.57,2024,Jul,7
31/10/2024,North,Monitor,Hannah,8,935,Office,7480,6211.574677,1268.43,2024,Oct,10
15/08/2024,North,Camera,Bob,5,1502,Electronics,7510,6012.097668,1497.90,2024,Aug,8
14/03/2024,West,Smartwatch,Frank,15,501,Accessories,7515,5329.191853,2185.81,2024,Mar,3
1/06/2024,East,Monitor,Hannah,5,1505,Office,7525,6185.873289,1339.13,2024,Jun,6
25/05/2024,West,Smartwatch,David,6,1255,Accessories,7530,4655.008329,2874.99,2024,May,5
10/01/2024,North,Printer,Bob,7,1080,Office,7560,6636.264948,923.74,2024,Jan,1
14/08/2024,South,Camera,Charlie,5,1523,Electronics,7615,5877.144097,1737.86,2024,Aug,8
14/07/2024,South,Smartwatch,Frank,17,448,Accessories,7616,4695.609288,2920.39,2024,Jul,7
3/05/2024,South,Headphones,,19,401,Accessories,7619,6013.471972,1605.53,2024,May,5
27/04/2024,East,Monitor,Eva,19,401,Office,7619,4661.847347,2957.15,2024,Apr,4
12/05/2024,West,Camera,Hannah,12,635,Electronics,7620,5642.549635,1977.45,2024,May,5
26/03/2024,North,Laptop,Frank,8,954,Electronics,7632,5999.002785,1633.00,2024,Mar,3
25/01/2024,South,Tablet,Hannah,9,850,Electronics,7650,5737.30352,1912.70,2024,Jan,1
14/12/2024,East,Laptop,Frank,4,1914,Electronics,7656,5863.815045,1792.18,2024,Dec,12
16/02/2024,South,Laptop,David,11,697,Electronics,7667,5475.029628,2191.97,2024,Feb,2
20/06/2024,South,Mobile,Eva,9,857,Electronics,7713,5502.033727,2210.97,2024,Jun,6
20/08/2024,South,Printer,Charlie,13,594,Office,7722,5883.248329,1838.75,2024,Aug,8
4/01/2024,North,Tablet,Hannah,14,553,Electronics,7742,5413.374735,2328.63,2024,Jan,1
12/11/2024,North,Mobile,Bob,9,862,Electronics,7758,5750.904978,2007.10,2024,Nov,11
22/10/2024,East,Smartwatch,Alice,7,1109,Accessories,7763,5705.697372,2057.30,2024,Oct,10
28/05/2024,North,Tablet,David,10,780,Electronics,7800,6594.071507,1205.93,2024,May,5
22/10/2024,North,Laptop,Eva,6,1302,Electronics,7812,6870.498056,941.50,2024,Oct,10
14/08/2024,East,Smartwatch,David,15,521,Accessories,7815,5524.991258,2290.01,2024,Aug,8
22/01/2024,East,Camera,Eva,5,1565,Electronics,7825,4979.580076,2845.42,2024,Jan,1
5/08/2024,West,Laptop,Bob,14,562,Electronics,7868,5121.788499,2746.21,2024,Aug,8
31/07/2024,South,Monitor,Grace,16,492,Office,7872,6624.114844,1247.89,2024,Jul,7
24/05/2024,,Monitor,Bob,4,1969,Office,7876,6618.708883,1257.29,2024,May,5
25/08/2024,West,Mobile,Grace,18,438,Electronics,7884,5085.237189,2798.76,2024,Aug,8
22/01/2024,West,Laptop,Frank,18,439,Electronics,7902,6168.795385,1733.20,2024,Jan,1
17/02/2024,West,Headphones,Bob,7,1129,Accessories,7903,5417.340076,2485.66,2024,Feb,2
19/07/2024,South,Tablet,David,13,608,Electronics,7904,5129.597236,2774.40,2024,Jul,7
2/08/2024,North,Headphones,Bob,12,659,Accessories,7908,5407.412243,2500.59,2024,Aug,8
26/08/2024,North,Mobile,Hannah,10,791,Electronics,7910,5370.455566,2539.54,2024,Aug,8
31/12/2024,East,Smartwatch,Grace,8,989,Accessories,7912,5880.651052,2031.35,2024,Dec,12
24/10/2024,South,Camera,Hannah,6,1320,Electronics,7920,5831.662856,2088.34,2024,Oct,10
20/09/2024,South,Headphones,Bob,11,720,Accessories,7920,6469.847904,1450.15,2024,Sep,9
3/10/2024,West,Headphones,Alice,4,1980,Accessories,7920,5833.93153,2086.07,2024,Oct,10
4/06/2024,East,Monitor,Grace,13,611,Office,7943,6878.041611,1064.96,2024,Jun,6
1/04/2024,West,Laptop,Bob,7,1135,Electronics,7945,5380.068803,2564.93,2024,Apr,4
14/07/2024,North,Printer,Charlie,19,420,Office,7980,4943.154723,3036.85,2024,Jul,7
30/08/2024,North,Headphones,Hannah,5,1599,Accessories,7995,6609.251903,1385.75,2024,Aug,8
14/08/2024,North,Headphones,Grace,17,471,Accessories,8007,5736.047945,2270.95,2024,Aug,8
15/11/2024,South,Laptop,Frank,16,501,Electronics,8016,6078.30561,1937.69,2024,Nov,11
16/07/2024,North,Monitor,Eva,15,535,Office,8025,5947.30461,2077.70,2024,Jul,7
25/12/2024,North,Smartwatch,David,16,502,Accessories,8032,7137.053896,894.95,2024,Dec,12
1/06/2024,North,Printer,Frank,18,447,Office,8046,5361.939429,2684.06,2024,Jun,6
1/11/2024,West,Smartwatch,Eva,10,805,Accessories,8050,4976.78815,3073.21,2024,Nov,11
14/11/2024,East,Camera,Eva,13,620,Electronics,8060,5469.154585,2590.85,2024,Nov,11
2/04/2024,North,Camera,Hannah,7,1154,Electronics,8078,5752.764064,2325.24,2024,Apr,4
2/06/2024,South,Monitor,Bob,10,809,Office,8090,5101.950169,2988.05,2024,Jun,6
20/09/2024,South,Tablet,Bob,5,1619,Electronics,8095,5564.801555,2530.20,2024,Sep,9
26/01/2024,North,Headphones,Eva,6,1353,Accessories,8118,5993.543386,2124.46,2024,Jan,1
1/03/2024,South,Mobile,Alice,13,629,Electronics,8177,6739.961721,1437.04,2024,Mar,3
14/01/2024,North,Smartwatch,Frank,7,1169,Accessories,8183,4935.740614,3247.26,2024,Jan,1
2/02/2024,East,Laptop,Hannah,8,1023,Electronics,8184,6465.404203,1718.60,2024,Feb,2
25/11/2024,South,Monitor,Frank,7,1170,Office,8190,6468.247498,1721.75,2024,Nov,11
14/01/2024,South,Laptop,Grace,16,512,Electronics,8192,5078.26464,3113.74,2024,Jan,1
1/01/2024,south,Tablet,Eva,14,586,Electronics,8204,6614.170773,1589.83,2024,Jan,1
13/11/2024,West,Camera,David,12,684,Electronics,8208,7041.791601,1166.21,2024,Nov,11
15/04/2024,South,Camera,Grace,16,514,Electronics,8224,6573.887542,1650.11,2024,Apr,4
5/10/2024,North,Smartwatch,Hannah,7,1175,Accessories,8225,6071.896023,2153.10,2024,Oct,10
26/10/2024,North,Camera,Eva,5,1645,Electronics,8225,6658.287802,1566.71,2024,Oct,10
30/08/2024,East,Smartwatch,,7,1176,Accessories,8232,6315.45267,1916.55,2024,Aug,8
2/04/2024,West,Camera,Hannah,12,689,Electronics,8268,6007.69905,2260.30,2024,Apr,4
5/02/2024,North,Tablet,Bob,17,489,Electronics,8313,5267.814109,3045.19,2024,Feb,2
15/10/2024,North,Laptop,Bob,16,521,Electronics,8336,7011.272747,1324.73,2024,Oct,10
7/10/2024,North,Camera,Bob,15,556,Electronics,8340,7035.954529,1304.05,2024,Oct,10
4/11/2024,South,Laptop,Alice,6,1393,Electronics,8358,6247.216738,2110.78,2024,Nov,11
29/08/2024,West,Camera,Grace,14,598,Electronics,8372,6491.101868,1880.90,2024,Aug,8
25/11/2024,South,Headphones,Hannah,6,1399,Accessories,8394,5627.821161,2766.18,2024,Nov,11
22/04/2024,North,Laptop,Hannah,6,1399,Electronics,8394,7200.942815,1193.06,2024,Apr,4
21/03/2024,West,Smartwatch,Grace,17,494,Accessories,8398,7325.506436,1072.49,2024,Mar,3
20/04/2024,East,Headphones,Hannah,15,561,Accessories,8415,6199.892851,2215.11,2024,Apr,4
25/12/2024,East,Monitor,David,10,842,Office,8420,5798.107608,2621.89,2024,Dec,12
2/01/2024,North,Laptop,Charlie,10,842,Electronics,8420,5570.899146,2849.10,2024,Jan,1
11/06/2024,North,Tablet,Frank,14,602,Electronics,8428,6853.025425,1574.97,2024,Jun,6
12/12/2024,South,Headphones,David,7,1205,Accessories,8435,6291.239744,2143.76,2024,Dec,12
5/11/2024,East,Headphones,Frank,13,650,Accessories,8450,5260.613869,3189.39,2024,Nov,11
23/02/2024,East,Headphones,Bob,6,1413,Accessories,8478,6904.271601,1573.73,2024,Feb,2
8/01/2024,South,Monitor,Eva,5,1696,Office,8480,7176.652645,1303.35,2024,Jan,1
21/10/2024,West,Headphones,Grace,5,1697,Accessories,8485,5171.432021,3313.57,2024,Oct,10
21/09/2024,East,,Frank,5,1699,Electronics,8495,7152.152894,1342.85,2024,Sep,9
20/07/2024,South,Camera,David,7,1214,Electronics,8498,5142.805156,3355.19,2024,Jul,7
10/08/2024,West,Printer,Eva,16,533,Office,8528,6243.238054,2284.76,2024,Aug,8
6/08/2024,South,Camera,Grace,19,449,Electronics,8531,6894.82711,1636.17,2024,Aug,8
26/05/2024,West,Mobile,Grace,8,1068,Electronics,8544,6334.27466,2209.73,2024,May,5
22/02/2024,South,Camera,Charlie,18,475,Electronics,8550,6356.116957,2193.88,2024,Feb,2
29/03/2024,South,Monitor,Alice,18,475,Office,8550,7446.586191,1103.41,2024,Mar,3
25/11/2024,South,Printer,David,18,475,Office,8550,6660.731969,1889.27,2024,Nov,11
3/02/2024,South,Tablet,Grace,12,714,Electronics,8568,5367.967443,3200.03,2024,Feb,2
9/12/2024,West,Headphones,Grace,13,661,Accessories,8593,5369.074326,3223.93,2024,Dec,12
24/09/2024,South,Headphones,Hannah,7,1229,Accessories,8603,5797.638659,2805.36,2024,Sep,9
7/08/2024,West,Monitor,Frank,18,478,Office,8604,6590.68837,2013.31,2024,Aug,8
29/08/2024,West,Monitor,Grace,9,958,Office,8622,5706.6297,2915.37,2024,Aug,8
12/03/2024,West,Tablet,Hannah,16,540,Electronics,8640,5533.035938,3106.96,2024,Mar,3
9/06/2024,West,Monitor,David,10,864,Office,8640,7349.859726,1290.14,2024,Jun,6
1/03/2024,West,Headphones,Bob,15,576,Accessories,8640,7408.398377,1231.60,2024,Mar,3
23/06/2024,South,Monitor,Bob,12,720,Office,8640,5276.334468,3363.67,2024,Jun,6
15/12/2024,South,Monitor,Bob,18,481,Office,8658,5298.853307,3359.15,2024,Dec,12
14/10/2024,South,,Charlie,5,1733,Accessories,8665,6301.580213,2363.42,2024,Oct,10
27/05/2024,East,Headphones,Bob,5,1737,Accessories,8685,5669.653463,3015.35,2024,May,5
29/10/2024,East,Monitor,David,17,511,Office,8687,6007.755125,2679.24,2024,Oct,10
10/10/2024,North,Tablet,Frank,10,869,Electronics,8690,6781.230736,1908.77,2024,Oct,10
20/09/2024,East,Monitor,Bob,9,968,Office,8712,6214.616319,2497.38,2024,Sep,9
8/08/2024,North,Laptop,Grace,6,1458,Electronics,8748,7127.396887,1620.60,2024,Aug,8
26/12/2024,East,Laptop,David,12,730,Electronics,8760,7742.700062,1017.30,2024,Dec,12
4/07/2024,South,Camera,Frank,9,974,Electronics,8766,5621.329667,3144.67,2024,Jul,7
2/12/2024,East,Camera,Bob,17,516,Electronics,8772,7677.155092,1094.84,2024,Dec,12
26/04/2024,North,Monitor,Hannah,7,1255,Office,8785,5663.64406,3121.36,2024,Apr,4
29/12/2024,South,Monitor,Hannah,17,517,Office,8789,5742.213798,3046.79,2024,Dec,12
14/08/2024,North,Laptop,David,5,1759,Electronics,8795,7770.14157,1024.86,2024,Aug,8
19/12/2024,South,Monitor,Frank,6,1468,Office,8808,5671.920427,3136.08,2024,Dec,12
27/10/2024,South,Tablet,Charlie,7,1262,Electronics,8834,6218.388777,2615.61,2024,Oct,10
7/12/2024,East,Headphones,David,17,520,Accessories,8840,7831.853631,1008.15,2024,Dec,12
8/10/2024,West,Tablet,Grace,17,520,Electronics,8840,5544.737472,3295.26,2024,Oct,10
1/08/2024,West,Camera,David,12,737,Electronics,8844,6007.022924,2836.98,2024,Aug,8
17/07/2024,West,Camera,Charlie,6,1478,Electronics,8868,6920.226642,1947.77,2024,Jul,7
31/07/2024,East,Tablet,David,8,1113,Electronics,8904,5531.530346,3372.47,2024,Jul,7
25/01/2024,East,Smartwatch,Hannah,12,743,Accessories,8916,6014.593046,2901.41,2024,Jan,1
21/04/2024,East,Monitor,Hannah,9,991,Office,8919,6213.328975,2705.67,2024,Apr,4
14/12/2024,South,Tablet,Grace,6,1495,Electronics,8970,5426.776798,3543.22,2024,Dec,12
16/08/2024,South,Laptop,Frank,10,899,Electronics,8990,5764.819577,3225.18,2024,Aug,8
3/08/2024,West,Mobile,Eva,14,644,Electronics,9016,7105.433619,1910.57,2024,Aug,8
31/01/2024,South,Tablet,David,10,904,Electronics,9040,5560.185697,3479.81,2024,Jan,1
25/01/2024,South,Smartwatch,Charlie,6,1507,Accessories,9042,6867.818626,2174.18,2024,Jan,1
1/04/2024,West,,Charlie,17,532,Accessories,9044,7669.266171,1374.73,2024,Apr,4
20/09/2024,West,Camera,Alice,10,906,Electronics,9060,6662.214945,2397.79,2024,Sep,9
2/08/2024,South,Printer,Hannah,15,605,Office,9075,5780.290778,3294.71,2024,Aug,8
19/10/2024,South,,Grace,8,1138,Electronics,9104,5728.094873,3375.91,2024,Oct,10
18/06/2024,North,Mobile,,18,506,Electronics,9108,7894.799232,1213.20,2024,Jun,6
24/09/2024,North,Laptop,Hannah,6,1519,Electronics,9114,7867.884082,1246.12,2024,Sep,9
11/08/2024,North,Smartwatch,Eva,9,1013,Accessories,9117,8145.546604,971.45,2024,Aug,8
4/08/2024,South,Camera,Bob,13,702,Electronics,9126,6103.653036,3022.35,2024,Aug,8
11/06/2024,North,Printer,Alice,5,1826,Office,9130,7437.372793,1692.63,2024,Jun,6
18/06/2024,South,Mobile,David,12,761,Electronics,9132,7958.482753,1173.52,2024,Jun,6
1/01/2024,West,Tablet,Grace,5,1830,Electronics,9150,7166.752112,1983.25,2024,Jan,1
2/05/2024,South,Tablet,David,6,1526,Electronics,9156,7345.743907,1810.26,2024,May,5
23/06/2024,East,Monitor,Frank,7,1314,Office,9198,7213.989036,1984.01,2024,Jun,6
13/11/2024,South,Smartwatch,David,12,767,Accessories,9204,6091.401181,3112.60,2024,Nov,11
23/11/2024,North,Headphones,Charlie,6,1535,Accessories,9210,5900.510513,3309.49,2024,Nov,11
2/08/2024,North,Laptop,Hannah,10,921,Electronics,9210,7550.372653,1659.63,2024,Aug,8
14/02/2024,West,Monitor,Hannah,9,1024,Office,9216,7645.140937,1570.86,2024,Feb,2
14/12/2024,,Laptop,David,17,543,Electronics,9231,6205.868492,3025.13,2024,Dec,12
23/05/2024,North,Tablet,Grace,10,924,Electronics,9240,6694.506109,2545.49,2024,May,5
26/08/2024,East,Smartwatch,Grace,17,544,Accessories,9248,7568.292372,1679.71,2024,Aug,8
5/08/2024,West,Monitor,Alice,9,1031,Office,9279,6233.970366,3045.03,2024,Aug,8
4/04/2024,South,Headphones,Alice,7,1326,Accessories,9282,8035.578085,1246.42,2024,Apr,4
22/02/2024,East,Camera,Frank,7,1328,Electronics,9296,8232.00104,1064.00,2024,Feb,2
8/11/2024,East,Tablet,Frank,9,1033,Electronics,9297,5763.553897,3533.45,2024,Nov,11
28/01/2024,South,Smartwatch,Frank,9,1034,Accessories,9306,8317.422922,988.58,2024,Jan,1
13/06/2024,South,Tablet,Grace,8,1170,Electronics,9360,5709.500176,3650.50,2024,Jun,6
13/06/2024,South,Printer,Eva,7,1338,Office,9366,6154.082134,3211.92,2024,Jun,6
14/06/2024,North,Tablet,David,9,1042,Electronics,9378,7475.332533,1902.67,2024,Jun,6
9/10/2024,North,Mobile,Grace,10,938,Electronics,9380,7077.822879,2302.18,2024,Oct,10
10/01/2024,West,Monitor,Eva,9,1046,Office,9414,6203.384358,3210.62,2024,Jan,1
18/12/2024,West,Mobile,Eva,8,1179,Electronics,9432,8238.685592,1193.31,2024,Dec,12
8/06/2024,,Monitor,Eva,5,1897,Office,9485,6722.244064,2762.76,2024,Jun,6
9/06/2024,North,Headphones,Hannah,14,679,Accessories,9506,5716.014432,3789.99,2024,Jun,6
5/11/2024,North,Camera,Eva,16,596,Electronics,9536,6263.597021,3272.40,2024,Nov,11
5/06/2024,East,Laptop,Hannah,18,530,Electronics,9540,6964.414318,2575.59,2024,Jun,6
9/05/2024,East,Laptop,Eva,5,1919,Electronics,9595,7871.609543,1723.39,2024,May,5
26/03/2024,West,Laptop,Eva,14,688,Electronics,9632,8542.13636,1089.86,2024,Mar,3
11/10/2024,West,Tablet,David,12,805,Electronics,9660,6787.201533,2872.80,2024,Oct,10
7/03/2024,South,Laptop,Frank,9,1075,Electronics,9675,8196.304048,1478.70,2024,Mar,3
21/10/2024,West,Mobile,Eva,17,570,Electronics,9690,5860.744811,3829.26,2024,Oct,10
9/08/2024,South,Smartwatch,Alice,5,1940,Accessories,9700,7436.403167,2263.60,2024,Aug,8
26/12/2024,West,Tablet,David,11,882,Electronics,9702,7789.483971,1912.52,2024,Dec,12
13/09/2024,North,Tablet,Eva,18,540,Electronics,9720,6265.573901,3454.43,2024,Sep,9
19/05/2024,West,Smartwatch,David,15,650,Accessories,9750,8114.730227,1635.27,2024,May,5
4/08/2024,East,Mobile,Eva,5,1954,Electronics,9770,6596.690424,3173.31,2024,Aug,8
10/04/2024,West,Monitor,Frank,18,543,Office,9774,7698.18965,2075.81,2024,Apr,4
10/05/2024,West,Camera,Eva,7,1397,Electronics,9779,6451.870615,3327.13,2024,May,5
11/08/2024,Easst,Headphones,Charlie,5,1960,Accessories,9800,7309.781468,2490.22,2024,Aug,8
22/06/2024,West,Monitor,David,6,1634,Office,9804,6278.744087,3525.26,2024,Jun,6
8/06/2024,North,Headphones,Alice,13,756,Accessories,9828,7523.101059,2304.90,2024,Jun,6
22/04/2024,West,Laptop,Grace,14,704,Electronics,9856,6307.866997,3548.13,2024,Apr,4
6/06/2024,South,Headphones,Alice,6,1645,Accessories,9870,6478.302432,3391.70,2024,Jun,6
22/05/2024,East,Laptop,Alice,8,1236,Electronics,9888,7182.713665,2705.29,2024,May,5
30/10/2024,North,Laptop,David,7,1413,Electronics,9891,7074.183799,2816.82,2024,Oct,10
19/10/2024,East,Camera,Hannah,5,1982,Electronics,9910,6669.27463,3240.73,2024,Oct,10
7/09/2024,,Laptop,Hannah,9,1102,Electronics,9918,8488.23693,1429.76,2024,Sep,9
3/09/2024,North,Smartwatch,Hannah,13,763,Accessories,9919,6460.666207,3458.33,2024,Sep,9
8/07/2024,North,Laptop,Charlie,5,1987,Electronics,9935,8120.026716,1814.97,2024,Jul,7
28/10/2024,South,Camera,Bob,5,1988,Electronics,9940,7295.299802,2644.70,2024,Oct,10
12/12/2024,East,Smartwatch,Alice,11,904,Accessories,9944,8430.091892,1513.91,2024,Dec,12
4/03/2024,South,Headphones,Alice,6,1661,Accessories,9966,7273.525262,2692.47,2024,Mar,3
25/07/2024,North,Camera,David,6,1666,Electronics,9996,8091.235143,1904.76,2024,Jul,7
12/10/2024,South,Camera,Eva,11,909,Electronics,9999,6601.332151,3397.67,2024,Oct,10
13/07/2024,South,Monitor,Alice,8,1250,Office,10000,7535.807787,2464.19,2024,Jul,7
27/09/2024,North,Mobile,Bob,11,912,Electronics,10032,6563.644126,3468.36,2024,Sep,9
19/12/2024,North,Smartwatch,Charlie,13,772,Accessories,10036,8462.101592,1573.90,2024,Dec,12
10/08/2024,North,Monitor,Alice,6,1675,Office,10050,8466.418426,1583.58,2024,Aug,8
19/01/2024,East,Smartwatch,Hannah,7,1437,Accessories,10059,7989.526053,2069.47,2024,Jan,1
22/10/2024,South,Mobile,David,11,917,Electronics,10087,7017.659143,3069.34,2024,Oct,10
9/07/2024,East,Smartwatch,Frank,13,776,Accessories,10088,7186.674957,2901.33,2024,Jul,7
30/05/2024,South,Tablet,Alice,8,1261,Electronics,10088,7141.022021,2946.98,2024,May,5
9/01/2024,North,Laptop,Hannah,9,1121,Electronics,10089,8300.589359,1788.41,2024,Jan,1
29/02/2024,South,Monitor,Frank,10,1010,Office,10100,7203.665276,2896.33,2024,Feb,2
29/06/2024,West,Smartwatch,Charlie,14,722,Accessories,10108,6436.892763,3671.11,2024,Jun,6
28/01/2024,West,Tablet,Eva,8,1267,Electronics,10136,7838.792195,2297.21,2024,Jan,1
14/03/2024,North,Mobile,Grace,6,1692,Electronics,10152,8792.605456,1359.39,2024,Mar,3
17/01/2024,West,Laptop,Grace,12,852,Electronics,10224,9039.661499,1184.34,2024,Jan,1
22/06/2024,South,Monitor,David,14,733,Office,10262,7054.019104,3207.98,2024,Jun,6
26/12/2024,East,Headphones,David,13,790,Accessories,10270,6402.951629,3867.05,2024,Dec,12
14/08/2024,West,Camera,Grace,6,1713,Electronics,10278,7193.266469,3084.73,2024,Aug,8
12/06/2024,North,Printer,David,19,542,Office,10298,7900.559606,2397.44,2024,Jun,6
8/02/2024,West,Printer,Frank,6,1719,Office,10314,6541.405862,3772.59,2024,Feb,2
11/10/2024,East,Printer,Alice,9,1146,Office,10314,8095.603077,2218.40,2024,Oct,10
18/11/2024,North,Headphones,Alice,6,1720,Accessories,10320,6979.464817,3340.54,2024,Nov,11
26/09/2024,East,Printer,Grace,8,1290,Office,10320,8592.879092,1727.12,2024,Sep,9
23/01/2024,North,Printer,Frank,14,739,Office,10346,8580.630876,1765.37,2024,Jan,1
28/04/2024,South,Monitor,Frank,9,1154,Office,10386,8528.27793,1857.72,2024,Apr,4
11/05/2024,West,Camera,Hannah,13,799,Electronics,10387,7625.020572,2761.98,2024,May,5
24/12/2024,East,Printer,Bob,11,945,Office,10395,7611.343041,2783.66,2024,Dec,12
18/08/2024,North,Printer,David,16,654,Office,10464,7181.145234,3282.85,2024,Aug,8
7/02/2024,South,Tablet,Hannah,13,805,Electronics,10465,8327.521805,2137.48,2024,Feb,2
27/05/2024,North,Mobile,Hannah,7,1502,Electronics,10514,9305.279403,1208.72,2024,May,5
29/08/2024,West,Tablet,David,9,1169,Electronics,10521,7606.624038,2914.38,2024,Aug,8
8/04/2024,East,Laptop,Bob,19,554,Electronics,10526,7408.527302,3117.47,2024,Apr,4
16/02/2024,North,Laptop,Eva,7,1505,Electronics,10535,9309.746311,1225.25,2024,Feb,2
23/11/2024,NORTH,Camera,Charlie,10,1057,Electronics,10570,8641.403792,1928.60,2024,Nov,11
9/11/2024,South,Monitor,Alice,7,1512,Office,10584,8895.173654,1688.83,2024,Nov,11
15/10/2024,South,Mobile,Grace,12,883,Electronics,10596,7525.154001,3070.85,2024,Oct,10
31/01/2024,South,Tablet,Hannah,9,1178,Electronics,10602,7057.452941,3544.55,2024,Jan,1
5/02/2024,East,Headphones,Eva,13,817,Accessories,10621,9125.868843,1495.13,2024,Feb,2
8/04/2024,West,Headphones,Alice,8,1331,Accessories,10648,6871.196302,3776.80,2024,Apr,4
15/01/2024,West,Smartwatch,Grace,8,1331,Accessories,10648,7085.473495,3562.53,2024,Jan,1
14/11/2024,,Monitor,Grace,8,1334,Office,10672,8312.559379,2359.44,2024,Nov,11
31/10/2024,East,Smartwatch,Grace,16,667,Accessories,10672,8603.255294,2068.74,2024,Oct,10
12/09/2024,West,Smartwatch,Frank,8,1336,Accessories,10688,7507.255264,3180.74,2024,Sep,9
18/12/2024,West,Camera,Alice,7,1527,Electronics,10689,7224.269572,3464.73,2024,Dec,12
8/04/2024,South,Camera,David,12,892,Electronics,10704,9231.437416,1472.56,2024,Apr,4
30/03/2024,South,Monitor,David,8,1338,Office,10704,9592.138713,1111.86,2024,Mar,3
9/09/2024,South,Camera,Charlie,18,595,Electronics,10710,8221.528236,2488.47,2024,Sep,9
10/02/2024,North,Tablet,Eva,13,825,Electronics,10725,8578.701287,2146.30,2024,Feb,2
9/03/2024,West,Laptop,David,6,1794,Electronics,10764,8426.424338,2337.58,2024,Mar,3
26/07/2024,South,Smartwatch,Hannah,9,1197,Accessories,10773,7009.024855,3763.98,2024,Jul,7
27/11/2024,South,Smartwatch,Bob,7,1539,Accessories,10773,7428.049099,3344.95,2024,Nov,11
7/06/2024,West,Laptop,Alice,6,1798,Electronics,10788,7240.738651,3547.26,2024,Jun,6
7/09/2024,North,Laptop,Bob,19,568,Electronics,10792,9524.382557,1267.62,2024,Sep,9
31/08/2024,East,Tablet,David,14,772,Electronics,10808,9342.884695,1465.12,2024,Aug,8
